date,product_id,daily_sales,inventory_level
2023-11-30,P005,113.96,214.33
2023-12-01,P005,,220.68
2023-12-02,P005,119.72,223.72
2023-12-03,P005,126.02,233.36
2023-12-04,P005,123.58,215.75
2023-12-05,P005,119.63,204.97
2023-12-06,P005,118.48,219.33
2023-12-07,P005,115.53,198.06
2023-12-08,P005,121.95,218.72
2023-12-09,P005,119.67,214.58
2023-12-10,P005,135.05,239.97
2023-12-11,P005,123.59,243.41
2023-12-12,P005,125.58,206.13
2023-12-13,P005,124.94,247.69
2023-12-14,P005,117.74,215.41
2023-12-15,P005,119.27,222.75
2023-12-16,P005,131.84,217.7
2023-12-17,P005,135.87,245.83
2023-12-18,P005,127.84,228.25
2023-12-19,P005,119.69,219.08
2023-12-20,P005,122.41,203.04
2023-12-21,P005,123.85,224.59
2023-12-22,P005,125.33,233.79
2023-12-23,P005,124.03,221.67
2023-12-24,P005,138.53,250.27
2023-12-25,P005,127.15,238.48
2023-12-26,P005,126.39,219.98
2023-12-27,P005,121.97,237.92
2023-12-28,P005,111.57,212.02
2023-12-29,P005,129.94,230.43
2023-12-30,P005,139.09,240.08
2023-12-31,P005,141.66,242.35
